species	rel_abundance_SRR29355722	reads_SRR29355722	rel_abundance_SRR29355723	reads_SRR29355723	rel_abundance_SRR29355724	reads_SRR29355724	rel_abundance_SRR29355725	reads_SRR29355725	rel_abundance_SRR29355726	reads_SRR29355726	rel_abundance_SRR29355727	reads_SRR29355727	rel_abundance_SRR29355728	reads_SRR29355728	rel_abundance_SRR29355729	reads_SRR29355729	rel_abundance_SRR29355730	reads_SRR29355730	rel_abundance_SRR29355731	reads_SRR29355731	rel_abundance_SRR29355732	reads_SRR29355732	rel_abundance_SRR29355733	reads_SRR29355733	rel_abundance_SRR29355734	reads_SRR29355734	rel_abundance_SRR29355735	reads_SRR29355735	rel_abundance_SRR29355736	reads_SRR29355736	rel_abundance_SRR29355737	reads_SRR29355737	rel_abundance_SRR29355738	reads_SRR29355738	rel_abundance_SRR29355739	reads_SRR29355739	rel_abundance_SRR29355740	reads_SRR29355740	rel_abundance_SRR29355741	reads_SRR29355741	rel_abundance_SRR29355742	reads_SRR29355742	rel_abundance_SRR29355743	reads_SRR29355743	rel_abundance_SRR29355744	reads_SRR29355744	rel_abundance_SRR29355745	reads_SRR29355745	rel_abundance_SRR29355746	reads_SRR29355746	rel_abundance_SRR29355747	reads_SRR29355747	rel_abundance_SRR29355748	reads_SRR29355748	rel_abundance_SRR29355749	reads_SRR29355749	rel_abundance_SRR29355750	reads_SRR29355750	rel_abundance_SRR29355751	reads_SRR29355751	rel_abundance_SRR29355752	reads_SRR29355752	rel_abundance_SRR29355753	reads_SRR29355753
Streptomyces xiaopingdaonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0.00374742364624321	1	0.0101983580643516	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces yangpuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
Streptomyces yerevanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00541858574911948	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces yokosukanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167364016736402	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces zinciresistens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00560648109214252	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptosporangium amethystogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptosporangium roseum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
Streptosporangium sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Subdoligranulum sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566508044414231	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Subdoligranulum variabile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Succinimonas amylolytica	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0.00760861294985924	2	0	0	0.00188943052563957	1	0.072403806371535	28	0.00505331244630856	1	0	0	0.0505816894284269	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
Succinispira mobilis	0	0	0	0	0	0	0	0	0	0	0	0	0.0114129194247889	3	0.00541858574911948	1	0.00188943052563957	1	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00840972163821378	3	0	0	0	0	0	0	0.00420486081910689	1	0.00188893086513034	1	0.00781127948758007	3	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
Succinivibrio dextrinosolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00982994200334218	1	0	0	0.00258665287118469	1	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0.00377786173026067	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Succinivibrionaceae bacterium	0	0	0	0	0	0	0.00222905800008916	1	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfitobacter	0	0	0	0	0	0	0.00222905800008916	1	0	0	0	0	0.0114129194247889	3	0	0	0.013226013679477	7	0.00258585022755482	1	0	0	0	0	0.0202326757713708	2	0	0	0	0	0	0	0	0	0.0320527496680251	14	0.00881264320545209	3	0.0252291649146413	9	0	0	0.00374742364624321	1	0.00169972634405861	1	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfitobacter donghicola	0	0	0	0	0	0	0.00668717400026749	3	0	0	0.00792267469497703	1	0.00380430647492962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137368927148679	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfitobacter geojensis	0	0	0	0	0	0	0	0	0	0	0.0158453493899541	2	0	0	0	0	0.00566829157691872	3	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0.0274737854297358	12	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0.00377786173026067	2	0	0	0	0	0.0822368421052632	4	0	0	0	0	0.0016202728539486	1	0	0
Sulfitobacter guttiformis	0	0	0	0	0.00585017696785328	2	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0.0167364016736402	1	0	0	0	0	0	0	0	0	0	0	0.0137368927148679	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfitobacter mediterraneus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00541858574911948	1	0.00755772210255829	4	0	0	0	0	0	0	0	0	0	0	0	0	0.00566508044414231	3	0	0	0.0091579284765786	4	0	0	0.011212962184285	4	0	0	0.0112422709387296	3	0.00509917903217582	3	0	0	0	0	0.0130187991459668	5	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
Sulfitobacter noctilucae	0	0	0	0	0	0	0	0	0	0	0.00792267469497703	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
Sulfitobacter noctilucicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0.0091579284765786	4	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfitobacter pontiacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00686844635743395	3	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0.00377786173026067	2	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0.00446229361892013	1
Sulfitobacter pseudonitzschiae	0	0	0.00353032549601073	1	0	0	0.00222905800008916	1	0	0	0	0	0	0	0	0	0.00755772210255829	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160263748340125	7	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0.0205592105263158	1	0	0	0	0	0.0016202728539486	1	0	0
Sulfitobacter sp.	0	0	0.00353032549601073	1	0	0	0.0312068120012483	14	0	0	0.0316906987799081	4	0	0	0	0	0.0151154442051166	8	0	0	0	0	0.0167364016736402	1	0	0	0.00377886105127914	1	0	0	0.00188836014804744	1	0	0	0.119053070195522	52	0	0	0.00840972163821378	3	0	0	0.00749484729248642	2	0	0	0	0	0.00188893086513034	1	0.00520751965838671	2	0	0	0.0205592105263158	1	0	0	0.0143554407120299	3	0.00324054570789721	2	0.00446229361892013	1
Sulfobacillus thermosulfidooxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101983580643516	6	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
Sulfuricella denitrificans	0	0	0	0	0	0	0	0	0.00212524041782227	2	0.00792267469497703	1	0.00380430647492962	1	0	0	0	0	0.00775755068266446	3	0.00505331244630856	1	0	0	0	0	0.00377886105127914	1	0	0	0	0	0	0	0.0320527496680251	14	0	0	0	0	0.0821805232159978	6	0	0	0.00339945268811721	2	0.00420486081910689	1	0.0132225160559124	7	0.0104150393167734	4	0	0	0	0	0	0	0	0	0.00810136426974303	5	0	0
Sulfuricella sp.	0.00968054211035818	2	0.0105909764880322	3	0	0	0.00445811600017833	2	0	0	0.00792267469497703	1	0.0114129194247889	3	0	0	0.00188943052563957	1	0.0129292511377741	5	0.0202132497852342	4	0	0	0	0	0	0	0	0	0.0151068811843795	8	0	0	0.0366317139063144	16	0	0	0.00840972163821378	3	0	0	0	0	0.00339945268811721	2	0.00420486081910689	1	0.011333585190782	6	0.00781127948758007	3	0	0	0	0	0	0	0	0	0.00810136426974303	5	0	0
Sulfuricurvum kujiense	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0.00377886105127914	2	0.00258585022755482	1	0.0202132497852342	4	0	0	0.0101163378856854	1	0	0	0.0491497100167109	5	0.0339904826648538	18	0.00258665287118469	1	0.0091579284765786	4	0	0	0	0	0.013696753869333	1	0.0112422709387296	3	0.00849863172029303	5	0.00420486081910689	1	0.377786173026067	200	0.0130187991459668	5	0	0	0	0	0	0	0	0	0.0113419099776402	7	0	0
Sulfuriferula sp.	0	0	0	0	0.00292508848392664	1	0.00445811600017833	2	0	0	0	0	0	0	0.0162557572473584	3	0.00377886105127914	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0.00517330574236937	2	0.0228948211914465	10	0.00587509547030139	2	0.011212962184285	4	0.013696753869333	1	0.00374742364624321	1	0.00679890537623443	4	0	0	0	0	0.00781127948758007	3	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Sulfurihydrogenibium azorense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258665287118469	1	0	0	0	0	0	0	0	0	0	0	0.00679890537623443	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Sulfurihydrogenibium sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151599373389257	3	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0.00810136426974303	5	0	0
Sulfurihydrogenibium subterraneum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0.00520751965838671	2	0.0102124183006536	2	0.0205592105263158	1	0	0	0	0	0	0	0	0
Sulfurihydrogenibium yellowstonense	0	0	0	0	0	0	0	0	0	0	0	0	0.0152172258997185	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurimonas autotrophica	0	0	0	0	0	0	0.0111452900004458	5	0	0	0	0	0	0	0	0	0.00944715262819786	5	0.0155151013653289	6	0.0303198746778513	6	0.0167364016736402	1	0	0	0	0	0.0884694780300796	9	0.0226603217765692	12	0.00775995861355406	3	0.0045789642382893	2	0	0	0.00280324054607126	1	0.0410902616079989	3	0	0	0.0356942532252307	21	0	0	0.0491122024933887	26	0.0520751965838671	20	0.0153186274509804	3	0	0	0	0	0	0	0.0194432742473833	12	0	0
Sulfurimonas denitrificans	0	0	0	0	0	0	0.00445811600017833	2	0.00531310104455567	5	0.00792267469497703	1	0	0	0.0758602004876727	14	0.00566829157691872	3	0.13963591228796	54	0.0859063115872455	17	0.100418410041841	6	0.0202326757713708	2	0	0	0	0	0.0925296472543243	49	0.08277289187791	32	0.0366317139063144	16	0.00881264320545209	3	0	0	0.23284481577866	17	0.00374742364624321	1	0.0339945268811721	20	0.00840972163821378	2	0.0755572346052135	40	0.0156225589751601	6	0.0357434640522876	7	0.0822368421052632	4	0	0	0	0	0.103697462652711	64	0.00446229361892013	1
Sulfurimonas gotlandica	0	0	0	0	0	0	0.00445811600017833	2	0.0095635818802002	9	0	0	0.00760861294985924	2	0.0216743429964779	4	0.00755772210255829	4	0.0749896565990898	29	0.0404264995704684	8	0	0	0	0	0	0	0	0	0.0490973638492333	26	0.0387997930677703	15	0.0183158569531572	8	0.00587509547030139	2	0.011212962184285	4	0.123270784823997	9	0.00749484729248642	2	0.0118980844084102	7	0	0	0.289006422364941	153	0.0312451179503203	12	0	0	0.0411184210526316	2	0	0	0.0143554407120299	3	0.0210635471013319	13	0	0
Sulfurimonas hongkongensis	0	0	0.00706065099202146	2	0	0	0.00222905800008916	1	0.0031878606267334	3	0.00792267469497703	1	0	0	0.0541858574911948	10	0.00755772210255829	4	0.0594745552337609	23	0.0808529991409369	16	0	0	0	0	0	0	0	0	0.0774227660699449	41	0.0155199172271081	6	0.0091579284765786	4	0.0029375477351507	1	0.0280324054607126	10	0.178057800301329	13	0.0149896945849728	4	0.00509917903217582	3	0.00840972163821378	2	0.022667170381564	12	0.0260375982919336	10	0	0	0.123355263157895	6	0	0	0	0	0.0939758255290191	58	0.00446229361892013	1
Sulfuritalea hydrogenivorans	0.00484027105517909	1	0	0	0	0	0	0	0	0	0.00792267469497703	1	0.00380430647492962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0.00517330574236937	2	0.00228948211914465	1	0	0	0.00560648109214252	2	0	0	0.00374742364624321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00957029380801991	2	0.0421270942026637	26	0	0
Sulfurivirga caldicuralii	0	0	0	0	0.00585017696785328	2	0.013374348000535	6	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0.00505331244630856	1	0	0	0.0101163378856854	1	0	0	0	0	0	0	0	0	0.00686844635743395	3	0.0029375477351507	1	0.00560648109214252	2	0.013696753869333	1	0	0	0.00169972634405861	1	0	0	0	0	0	0	0.0153186274509804	3	0	0	0	0	0	0	0.0016202728539486	1	0	0
Sulfurospirillum	0	0	0	0	0.00292508848392664	1	0.02674869600107	12	0.0106262020891113	10	0	0	0.0228258388495777	6	0.010837171498239	2	0.00377886105127914	2	0.00258585022755482	1	0	0	0.0334728033472803	2	0.0101163378856854	1	0	0	0	0	0.00755344059218974	4	0	0	0.0114474105957232	5	0	0	0.0224259243685701	8	0.0958772770853308	7	0	0	0.00679890537623443	4	0	0	0.0340007555723461	18	0.00260375982919336	1	0	0	0.0411184210526316	2	0	0	0	0	0.00486081856184582	3	0.0133868808567604	3
Sulfurospirillum arcachonense	0	0	0.0211819529760644	6	0.0117003539357066	4	0.341045874013642	153	0.143453728203003	135	0.221834891459357	28	0.114129194247889	30	0.644811704145218	119	0.0453463326153497	24	0.343918080264791	133	0.0353731871241599	7	0.0836820083682008	5	0.0708143651997977	7	0.0113365831538374	3	0.344047970116976	35	0.0566508044414231	30	0.0232798758406622	9	0.183158569531572	80	0.0176252864109042	6	0.204636559863202	73	0.671140939597315	49	0.0112422709387296	3	0.0169972634405861	10	0.0294340257337482	7	0.017000377786173	9	0.00520751965838671	2	0	0	0.185032894736842	9	0	0	0	0	0.18633137820409	115	0	0
Sulfurospirillum arsenophilum	0	0	0	0	0	0	0	0	0.00743834146237793	7	0.00792267469497703	1	0.114129194247889	30	0	0	0	0	0	0	0	0	0.0334728033472803	2	0	0	0	0	0	0	0.00377672029609487	2	0.00517330574236937	2	0.00228948211914465	1	0	0	0.00280324054607126	1	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0.0357434640522876	7	0	0	0	0	0	0	0.00486081856184582	3	0	0
Sulfurospirillum barnesii	0.00484027105517909	1	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0.00541858574911948	1	0	0	0.0232726520479934	9	0	0	0	0	0	0	0	0	0	0	0.00755344059218974	4	0	0	0	0	0.0117501909406028	4	0	0	0.0821805232159978	6	0	0	0.00509917903217582	3	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Sulfurospirillum cavolei	0	0	0.0706065099202146	20	0.00877526545177992	3	0.0490392760019616	22	0.0244402648049561	23	0.0237680240849311	3	0	0	0.119208886480629	22	0.00188943052563957	1	0.072403806371535	28	0.0151599373389257	3	0	0	0	0	0	0	0	0	0.0151068811843795	8	0.0155199172271081	6	0.0114474105957232	5	0.00881264320545209	3	0.011212962184285	4	0.0958772770853308	7	0.00374742364624321	1	0.0186969897846447	11	0.00840972163821378	2	0.017000377786173	9	0	0	0.0357434640522876	7	0	0	0	0	0	0	0.0113419099776402	7	0.00446229361892013	1
Sulfurospirillum deleyianum	0	0	0	0	0.00585017696785328	2	0.00891623200035665	4	0.00212524041782227	2	0.0237680240849311	3	0.00380430647492962	1	0.0162557572473584	3	0	0	0.0103434009102193	4	0.0151599373389257	3	0.0167364016736402	1	0	0	0	0	0.0196598840066844	2	0	0	0	0	0	0	0.0029375477351507	1	0	0	0.0273935077386659	2	0	0	0	0	0	0	0.00377786173026067	2	0	0	0	0	0.0205592105263158	1	0	0	0.00478514690400995	1	0.0016202728539486	1	0	0
Sulfurospirillum halorespirans	0	0	0	0	0	0	0.00222905800008916	1	0.0031878606267334	3	0	0	0	0	0.00541858574911948	1	0	0	0.0775755068266446	30	0	0	0	0	0	0	0	0	0	0	0.00566508044414231	3	0	0	0	0	0	0	0.00280324054607126	1	0.013696753869333	1	0.00749484729248642	2	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Sulfurospirillum multivorans	0	0	0	0	0	0	0.00222905800008916	1	0.00106262020891113	1	0.0237680240849311	3	0	0	0.00541858574911948	1	0.00188943052563957	1	0.00258585022755482	1	0	0	0	0	0.0404653515427415	4	0	0	0	0	0.00755344059218974	4	0	0	0.0114474105957232	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025531045751634	5	0	0	0	0	0	0	0.0016202728539486	1	0	0
Sulfurospirillum sp.	0	0	0	0	0.00292508848392664	1	0.0178324640007133	8	0.0063757212534668	6	0	0	0	0	0.0650230289894338	12	0	0	0.0387877534133223	15	0.0101066248926171	2	0	0	0.0101163378856854	1	0	0	0	0	0.00188836014804744	1	0.00258665287118469	1	0.0114474105957232	5	0	0	0.0168194432764276	6	0	0	0.00749484729248642	2	0.00169972634405861	1	0	0	0	0	0.00260375982919336	1	0.0051062091503268	1	0.0205592105263158	1	0	0	0	0	0.0016202728539486	1	0.00446229361892013	1
Sulfurovum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0410902616079989	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurovum lithotrophicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0487672717420753	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029375477351507	1	0.00560648109214252	2	0	0	0	0	0.00509917903217582	3	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurovum riftiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377886105127914	2	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0103466114847387	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104150393167734	4	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurovum sp.	0.00484027105517909	1	0	0	0	0	0.00222905800008916	1	0.0095635818802002	9	0	0	0	0	0	0	0	0	0.0129292511377741	5	0.0303198746778513	6	0	0	0.0303490136570562	3	0	0	0	0	0.0207719616285218	11	0	0	0.0183158569531572	8	0	0	0.00560648109214252	2	0.0410902616079989	3	0.00374742364624321	1	0.00679890537623443	4	0.00420486081910689	1	0.0151114469210427	8	0.00520751965838671	2	0	0	0.0411184210526316	2	0	0	0	0	0	0	0	0
Sunxiuqinia dokdonensis	0.00968054211035818	2	0.0105909764880322	3	0.0117003539357066	4	0.0245196380009808	11	0.0127514425069336	12	0.142608144509586	18	0.0418473712242258	11	0.10295312923327	19	0.0472357631409893	25	0.118949110467522	46	0.186972560513417	37	0.0502092050209205	3	0.0505816894284269	5	0	0	0.0491497100167109	5	0.451318075383337	239	0.0491464045525091	19	0.0343422317871697	15	0.00587509547030139	2	0.0616712920135677	22	0.0547870154773319	4	0.00374742364624321	1	0.0305950741930549	18	0.0925069380203515	22	0.0736683037400831	39	0.132791751288861	51	0.158292483660131	31	0.0616776315789474	3	0	0	0.0143554407120299	3	0.0631906413039956	39	0.0446229361892013	10
Sutterella parvirubra	0.00484027105517909	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Sutterella wadsworthensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051062091503268	1	0	0	0	0	0	0	0.0016202728539486	1	0	0
Suttonella ornithocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258585022755482	1	0	0	0.0167364016736402	1	0	0	0	0	0.00982994200334218	1	0.00566508044414231	3	0.00258665287118469	1	0.00228948211914465	1	0	0	0	0	0.013696753869333	1	0.00374742364624321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0.00892458723784025	2
Symbiobacterium thermophilum	0	0	0	0	0	0	0	0	0	0	0.00792267469497703	1	0.00380430647492962	1	0	0	0.00566829157691872	3	0.00775755068266446	3	0.00505331244630856	1	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0.00339945268811721	2	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
Synechococcus	0	0	0	0	0	0	0	0	0.0031878606267334	3	0	0	0	0	0	0	0	0	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091579284765786	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486081856184582	3	0.00446229361892013	1
Synechococcus sp.	0	0	0	0	0.00292508848392664	1	0.00445811600017833	2	0.00425048083564453	4	0	0	0	0	0.010837171498239	2	0.026452027358954	14	0.0181009515928837	7	0.00505331244630856	1	0	0	0.0505816894284269	5	0	0	0.0786395360267374	8	0.0509857239972808	27	0	0	0.0137368927148679	6	0	0	0.0280324054607126	10	0.013696753869333	1	0.00374742364624321	1	0.0271956215049377	16	0.00840972163821378	2	0.011333585190782	6	0.00520751965838671	2	0.0459558823529412	9	0	0	0	0	0.0239257345200498	5	0.0178230013934347	11	0.00892458723784025	2
Synechocystis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Synechocystis sp.	0.00484027105517909	1	0.052954882440161	15	0.00292508848392664	1	0.00445811600017833	2	0	0	0	0	0.00380430647492962	1	0	0	0.0113365831538374	6	0.0439594538684319	17	0.0101066248926171	2	0	0	0.0303490136570562	3	0.00755772210255829	2	0.00982994200334218	1	0.00188836014804744	1	0.00517330574236937	2	0.0137368927148679	6	0.0029375477351507	1	0.00560648109214252	2	0	0	0.0112422709387296	3	0.0220964424727619	13	0	0	0.0132225160559124	7	0.00520751965838671	2	0	0	0.0205592105263158	1	0.0180940892641737	3	0.0239257345200498	5	0.0259243656631777	16	0	0
Synergistaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00840972163821378	2	0	0	0	0	0.0051062091503268	1	0	0	0	0	0	0	0	0	0	0
Synergistes jonesii	0	0	0.0141213019840429	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0.0029375477351507	1	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synergistes sp.	0	0	0.0282426039680859	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
